nearest_x,run,agent_id,x,y,z
2.000000000000000000e+00,1.000000000000000000e+01,1.940000000000000000e+02,9.374434322893327476e+01,8.811153575873764510e+01,5.994695971928474876e+01
2.000000000000000000e+00,1.000000000000000000e+01,1.950000000000000000e+02,6.325125693361361101e+01,8.696623868370660659e+01,3.743832900914541284e+01
2.000000000000000000e+00,1.000000000000000000e+01,1.960000000000000000e+02,1.195727294684960995e+01,4.010845555180619471e+01,1.189665862269121099e+01
2.000000000000000000e+00,1.000000000000000000e+01,1.970000000000000000e+02,7.437779376503780782e+01,9.092495497753034783e+00,4.803374865301547914e+01
2.000000000000000000e+00,1.000000000000000000e+01,1.980000000000000000e+02,6.245315202853602443e+01,7.805419002104404314e+00,9.073568156235671367e+00
2.000000000000000000e+00,1.000000000000000000e+01,1.990000000000000000e+02,9.496096120560630993e+01,2.897152462147246155e+01,6.854971227017344404e+01
2.000000000000000000e+00,1.100000000000000000e+01,0.000000000000000000e+00,1.780489918774636138e+01,2.565667492748884726e+01,2.150035684113268886e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+00,5.056353023872501495e+01,1.677144684953177389e+01,1.888635227021289964e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+00,7.593866680237543676e+01,8.757882487678585903e+01,3.220341066966893351e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+00,2.871959892182610830e+01,8.364712843689498811e+01,6.821868268005781033e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+00,7.001444365924903934e+01,1.793859559777159163e+01,2.892237971439187660e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+00,3.471172363307196207e+01,9.246024434306836781e+01,9.021966379260840441e+00
2.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+00,1.067786321488646628e+01,8.158781918616914197e+01,4.003382371337593781e+01
2.000000000000000000e+00,1.100000000000000000e+01,7.000000000000000000e+00,3.244231880516868927e+01,4.877948862446825018e+01,4.413358444551100490e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+00,6.048109005766593071e+01,3.892696623726249783e+01,3.115272571235998100e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.000000000000000000e+00,2.779180825872396809e+01,8.911603593854832184e+01,9.004695633705227920e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+01,6.029738220229814516e+01,3.573717563602709646e+01,2.989395570449259409e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+01,2.637615361043541995e+01,8.272803229147842785e+01,9.280769692580746266e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+01,7.288559402268768395e+01,8.822496679988911694e+01,5.435125512901940681e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+01,2.808668025369113508e+01,9.357161928367847281e+01,8.972949160591865336e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.400000000000000000e+01,7.321202623035256352e+01,2.702107411382141322e+01,1.280363289127491200e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.500000000000000000e+01,8.655332918355445315e+01,3.156019063372092859e+01,3.186333640389340971e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.600000000000000000e+01,1.066340010850233000e+01,8.033371137595547395e+01,4.158686100696120747e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.700000000000000000e+01,6.034052493550747442e+01,1.088365457641511114e+01,7.232978462770839201e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.800000000000000000e+01,8.412653545813556732e+00,8.827031284895410579e+01,5.158284736899955192e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.900000000000000000e+01,1.508937847588830650e+01,1.356087843935363502e+01,6.424824419030558431e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.000000000000000000e+01,2.157414588784508780e+01,8.185425943994636100e+01,9.241180477027249651e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.100000000000000000e+01,2.791497250914056849e+01,9.393481322272089074e+01,8.547708688095215734e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.200000000000000000e+01,3.065846745431183962e+01,8.566283565871873407e+01,6.677255296566225695e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.300000000000000000e+01,6.592604304029605089e+01,8.879663547787772870e+01,5.048547748054814122e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.400000000000000000e+01,7.003495348307934876e+01,1.701595465603831414e+01,2.840377819092248401e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.500000000000000000e+01,4.447851795993140200e+01,9.196262711054873762e+01,1.833360677260506577e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.600000000000000000e+01,3.046632597743130688e+01,9.273947503226501965e+01,8.114553848414932702e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.700000000000000000e+01,8.607067988301281503e+01,3.215340368076308408e+01,3.089785864536527882e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.800000000000000000e+01,1.468854354240770022e+01,3.480980492287799422e+01,2.376536938198461257e+01
2.000000000000000000e+00,1.100000000000000000e+01,2.900000000000000000e+01,1.740056551837606591e+01,3.291162203238818051e+01,2.179279356893045261e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.000000000000000000e+01,8.732450215753465272e+01,4.614802814855271329e+00,6.447129724149297658e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.100000000000000000e+01,6.173310890532045647e+01,1.744448594362816962e+01,5.887798898132187730e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.200000000000000000e+01,7.957373711166933106e+01,5.350788149475588540e+01,7.843699810033482045e+00
2.000000000000000000e+00,1.100000000000000000e+01,3.300000000000000000e+01,9.020034559197775081e+01,6.503894003610895425e+01,2.833178720498740333e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.400000000000000000e+01,5.736507675779065174e+00,8.090614418111583461e+01,9.119962163116856857e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.500000000000000000e+01,6.151267962835920855e+01,1.011182189118827424e+01,6.699799279835345089e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.600000000000000000e+01,7.679794006284711827e+01,6.038523622552934711e+01,2.401048693030329773e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.700000000000000000e+01,8.637293048201847512e+01,6.458853431594492100e+00,2.052489562928560574e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.800000000000000000e+01,9.432599068100709871e+01,3.237238510330568886e+01,2.922633519179097306e+01
2.000000000000000000e+00,1.100000000000000000e+01,3.900000000000000000e+01,8.827306968273197185e+01,2.397107439686053354e+01,3.087660393549311522e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.000000000000000000e+01,1.165686121316846524e+01,1.052309647658633729e+01,1.777709677128870780e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.100000000000000000e+01,7.109409990332990503e+01,2.225705180126304938e+01,1.203502031955222051e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.200000000000000000e+01,8.202076320662436615e+01,5.191920239738860943e+01,6.934352464429703211e+00
2.000000000000000000e+00,1.100000000000000000e+01,4.300000000000000000e+01,7.752008440604487305e+01,5.794052590717454621e+01,1.947238959236547373e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.400000000000000000e+01,8.714890176350482420e+01,6.438737785594679508e+01,2.593393911304366029e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.500000000000000000e+01,7.559974997620899728e+01,5.942590005727115710e+01,2.119515114391022337e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.600000000000000000e+01,9.409392490049449975e+01,3.075760105926884336e+01,3.002588023086018509e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.700000000000000000e+01,5.066569640967899346e+01,2.521756162033656068e+01,3.641071191684518737e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.800000000000000000e+01,5.174078813915949837e+01,2.655056578626141928e+01,3.960423989938441025e+01
2.000000000000000000e+00,1.100000000000000000e+01,4.900000000000000000e+01,8.917046023401503874e+01,3.641475236476853894e+01,6.384191231235190145e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.000000000000000000e+01,1.860635292009793673e+01,3.147942389190528445e+01,2.124507974894056161e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.100000000000000000e+01,6.874908340123774053e+00,8.747999417624862417e+01,5.041460814166276805e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.200000000000000000e+01,6.902519255727440850e+01,8.864722821124242103e+01,5.221576172432340002e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.300000000000000000e+01,2.322090689874617198e+01,8.324410186019869684e+01,9.205283261590466282e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.400000000000000000e+01,9.429740437657120822e+01,3.093677102043783123e+01,2.843606387979122729e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.500000000000000000e+01,7.264318311097561320e+01,6.063750850640489176e+01,1.828440520300460292e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.600000000000000000e+01,2.348031965893953554e+01,8.501191073299656864e+01,8.958192045033906936e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.700000000000000000e+01,6.566958027925595331e+01,2.026712892159013180e+01,5.836357018435049326e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.800000000000000000e+01,2.218616983493448913e+01,7.789560764756272704e+01,9.031857887866685530e+01
2.000000000000000000e+00,1.100000000000000000e+01,5.900000000000000000e+01,7.465994137005489506e+01,9.464843948547257924e+01,3.965607782930988634e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.000000000000000000e+01,3.441831266057008065e+01,9.202501314594668713e+01,1.236285922182388219e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.100000000000000000e+01,8.807137865703561275e+00,1.021106586455999832e+01,1.650928661702940659e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.200000000000000000e+01,8.916282165346980548e+01,1.222932146220213845e+01,2.025088166356524866e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.300000000000000000e+01,4.579111965444721477e+01,9.141175838548755905e+01,1.672448475373557031e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.400000000000000000e+01,8.496464105620103169e+01,3.129301551847961349e+01,3.143598036290325481e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.500000000000000000e+01,8.149559614244620320e+01,5.608864396906722050e+01,9.992949082504138048e+00
2.000000000000000000e+00,1.100000000000000000e+01,6.600000000000000000e+01,5.019733621399348067e+01,1.852074984323117235e+01,1.601813363851395877e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.700000000000000000e+01,4.317401522259805802e+01,9.366740897372474706e+01,1.049403630582394165e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.800000000000000000e+01,8.670552322621598762e+01,6.433554550080422985e+01,2.945330825263595997e+01
2.000000000000000000e+00,1.100000000000000000e+01,6.900000000000000000e+01,3.183302064402525744e+01,9.356635099482039664e+01,6.879129375171454797e+01
2.000000000000000000e+00,1.100000000000000000e+01,7.000000000000000000e+01,6.485121805137636386e+01,7.534468175345853069e+01,5.184673266026684324e+00
2.000000000000000000e+00,1.100000000000000000e+01,7.100000000000000000e+01,5.748586018140692033e+01,7.345504516840859033e+00,6.928907250231539194e+01
2.000000000000000000e+00,1.100000000000000000e+01,7.200000000000000000e+01,8.323315011813109265e+01,4.295165397322779910e+01,8.389753363500716432e+00
2.000000000000000000e+00,1.100000000000000000e+01,7.300000000000000000e+01,8.916277362679828400e+01,6.202887817223719402e+00,2.308198276654712799e+01
2.000000000000000000e+00,1.100000000000000000e+01,7.400000000000000000e+01,8.427726686996923888e+01,5.711163209933221907e+00,2.097192988553104342e+01
2.000000000000000000e+00,1.100000000000000000e+01,7.500000000000000000e+01,9.024636518019248399e+01,6.645977967170439626e+01,2.535129076013986449e+01
2.000000000000000000e+00,1.100000000000000000e+01,7.600000000000000000e+01,8.533030092949262269e+01,5.278988295608805714e+01,7.746613035533632896e+00
2.000000000000000000e+00,1.100000000000000000e+01,7.700000000000000000e+01,5.261908190768482285e+01,5.261780835593629746e+00,3.523888286298461736e+01
2.000000000000000000e+00,1.100000000000000000e+01,7.800000000000000000e+01,6.940906332172924920e+01,1.752872392044787730e+01,2.913039963632984808e+01
2.000000000000000000e+00,1.100000000000000000e+01,7.900000000000000000e+01,8.256705063234940667e+01,4.504176868662040079e+01,8.456921489264850322e+00
2.000000000000000000e+00,1.100000000000000000e+01,8.000000000000000000e+01,1.043300518550529432e+01,8.113488562039188423e+01,8.929505368304621982e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.100000000000000000e+01,8.901235102117885845e+01,1.087007558158765086e+01,1.789412934237669006e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.200000000000000000e+01,8.880330484418794867e+01,1.071291679559907095e+01,1.965141595375616035e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.300000000000000000e+01,7.466183859141274581e+01,1.228916491636061536e+01,6.477828182145215408e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.400000000000000000e+01,2.719821074906945668e+01,8.851023568929323915e+01,9.494884725817857429e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.500000000000000000e+01,9.248364258105701197e+01,3.022254119961304752e+01,3.447637779792059121e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.600000000000000000e+01,1.733876754204535331e+01,1.463917386127657494e+01,6.427467832403149828e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.700000000000000000e+01,2.440751592830097039e+01,8.915878681350217505e+01,9.181630143635857166e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.800000000000000000e+01,5.075746748421000376e+01,9.226122373267263299e+01,1.635972959252222125e+01
2.000000000000000000e+00,1.100000000000000000e+01,8.900000000000000000e+01,7.057704513543687597e+01,2.808410155316546764e+01,2.440338478820768842e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.000000000000000000e+01,2.468067788455813272e+01,8.112007732408383731e+01,9.203589124299755042e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.100000000000000000e+01,1.290350014513398413e+01,7.955117011831507057e+01,3.884488657837035674e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.200000000000000000e+01,6.566207254864993104e+01,7.859647615882521166e+01,7.784666453835584754e+00
2.000000000000000000e+00,1.100000000000000000e+01,9.300000000000000000e+01,5.429521763990980077e+01,1.546656981804273734e+01,1.771481154708394001e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.400000000000000000e+01,6.583476316155135066e+01,8.758949837426828822e+01,5.819641542243464727e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.500000000000000000e+01,7.620514470353423064e+01,8.898464876154834258e+01,3.687418767049843638e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.600000000000000000e+01,2.377146284183551828e+01,9.465211071707709323e+01,8.758589279062846344e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.700000000000000000e+01,7.102384267519168759e+01,2.074617185245580941e+01,1.669601739574937938e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.800000000000000000e+01,6.865452818396919099e+01,2.358347330722672197e+01,1.830206819107058180e+01
2.000000000000000000e+00,1.100000000000000000e+01,9.900000000000000000e+01,1.523619795770170882e+01,1.476821649278206294e+01,6.641757753661426023e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.000000000000000000e+02,7.744025696425748606e+01,8.593813926746273069e+01,3.689695506364058986e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.010000000000000000e+02,6.268992636004060159e+01,1.895822094667290969e+01,5.848641060005680714e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.020000000000000000e+02,5.446577856373711946e+00,8.045013333115618082e+01,8.723926398173517782e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.030000000000000000e+02,8.520426404962934441e+01,4.228880325735620005e+01,9.027060243232309489e+00
2.000000000000000000e+00,1.100000000000000000e+01,1.040000000000000000e+02,1.248405079843927545e+01,1.406799089404549896e+01,1.853530135647683608e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.050000000000000000e+02,7.709418560705449863e+01,5.930868460659137753e+01,2.022853379452471145e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.060000000000000000e+02,5.148873062591112415e+01,4.582342936332881145e+00,3.749119050003063336e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.070000000000000000e+02,7.428269397369692228e+01,9.995065400428671865e+00,6.279857510904958673e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.080000000000000000e+02,1.822251421264326865e+01,3.039646878761337234e+01,1.825435891365569319e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.090000000000000000e+02,6.075020628633868824e+01,7.782560919109600128e+00,7.126767856044935456e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.100000000000000000e+02,6.394047441178026503e+01,8.102113397088471913e+01,5.742326084966789779e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.110000000000000000e+02,5.421588515273418096e+01,1.777847838357980237e+01,2.184782494442513823e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.120000000000000000e+02,8.502288964983387132e+01,1.276542570558372525e+01,2.106819170170011191e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.130000000000000000e+02,3.057958687063535308e+01,4.825124979960435212e+01,4.191302512455794016e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.140000000000000000e+02,5.064341708974614420e+01,3.331315208918490356e+01,4.045895872584497965e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.150000000000000000e+02,6.375096933612945804e+01,8.346463997192549300e+01,6.107294842898416221e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.160000000000000000e+02,3.110572421113978692e+01,9.122707275531024607e+01,8.930102041182638573e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.170000000000000000e+02,7.476289175466844483e+01,2.293585680757994538e+01,1.447451119349660331e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.180000000000000000e+02,6.513890030245684670e+01,8.226843550408543138e+01,5.435306544170281740e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.190000000000000000e+02,8.844590436173463388e+01,1.148152845401782152e+01,2.352114076187089253e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.200000000000000000e+02,6.856776126129355475e+01,8.713770247796054491e+01,5.425024017449315750e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.210000000000000000e+02,9.439617592153510373e+00,1.264179803650095657e+01,1.797851922362115928e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.220000000000000000e+02,8.630997584421962188e+01,2.097054609916928669e+01,3.538920075559964573e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.230000000000000000e+02,7.672654421732315200e+01,8.692813917660815548e+01,3.970954952436861163e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.240000000000000000e+02,8.603263197747315871e+01,6.694686898799056429e+00,6.605927307875612087e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.250000000000000000e+02,6.654375573997391768e+01,8.512100497574785152e+01,5.075470843358618822e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.260000000000000000e+02,8.478786828148543009e+01,9.632754975909151085e+00,1.925736992902799827e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.270000000000000000e+02,8.648579184436871969e+01,7.322329941134844589e+00,6.370821867983556075e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.280000000000000000e+02,8.600620873324167803e+01,2.179309116826145853e+01,3.336661492885956193e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.290000000000000000e+02,7.368719874796609304e+01,2.641739026662627055e+01,2.088614488342311404e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.300000000000000000e+02,9.065374280689836439e+01,7.928922929516902585e+00,2.077114913743689328e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.310000000000000000e+02,1.370487479126710362e+01,8.301957826264839468e+01,4.342579578484346570e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.320000000000000000e+02,3.330821248940488033e+01,9.467918784425094714e+01,1.424025573793367627e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.330000000000000000e+02,5.792972685433682756e+01,3.760651083239976344e+01,2.920527257808120680e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.340000000000000000e+02,5.463440235297129277e+01,3.603893556209089866e+01,4.234362571064063729e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.350000000000000000e+02,8.029260789702675538e+01,5.744829861598235965e+01,2.059870287655910914e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.360000000000000000e+02,6.909936890253612773e+01,2.455541894997544006e+01,2.204504206943729017e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.370000000000000000e+02,3.394675964465060503e+01,4.646816650795305748e+01,4.171261030820500082e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.380000000000000000e+02,6.059685204257944946e+01,6.111946078508442071e+00,6.628479864452326353e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.390000000000000000e+02,6.982028429497178479e+01,7.759394901310125192e+01,6.967563820456690316e+00
2.000000000000000000e+00,1.100000000000000000e+01,1.400000000000000000e+02,9.099079925748114306e+01,2.687381395292664266e+01,3.106859986142244523e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.410000000000000000e+02,7.525459496471849263e+01,9.465067497239019190e+01,4.346206706521697072e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.420000000000000000e+02,4.648921172074422969e+01,9.247930898524852239e+01,1.888198925758141655e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.430000000000000000e+02,1.725503155084658147e+01,2.712502464191693718e+01,1.744724959659645336e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.440000000000000000e+02,5.241233231575557738e+01,5.709994020888969857e+01,1.275517614131033284e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.450000000000000000e+02,8.375912772623112801e+01,2.099236205931748245e+01,3.925520536478816069e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.460000000000000000e+02,6.389756643419298854e+01,1.743743891435848781e+01,5.891623673424445684e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.470000000000000000e+02,5.365832522063082166e+01,2.918413169042141320e+01,3.590677915212430094e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.480000000000000000e+02,5.328184937251031528e+01,5.461284711663156877e+00,3.723193398136304921e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.490000000000000000e+02,6.961314264585736566e+01,1.755187525231822931e+01,3.092260846135430086e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.500000000000000000e+02,5.340783691342180362e+01,5.999355198821373847e+01,1.458145536100185780e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.510000000000000000e+02,6.366749475355003796e+01,8.653261393866345941e+01,5.803869285527356681e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.520000000000000000e+02,3.243343391456082969e+01,9.335806530979432694e+01,8.550522844702091163e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.530000000000000000e+02,5.349553542100739634e+01,3.646177596360546147e+01,3.940574864235922092e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.540000000000000000e+02,4.360996635674446509e+01,9.198435061299883841e+01,1.045251650188308190e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.550000000000000000e+02,2.047875930385833598e+01,2.829629234820219352e+01,2.265934947089112583e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.560000000000000000e+02,3.467060864544820475e+01,9.283281644812655031e+01,4.156465399179738540e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.570000000000000000e+02,8.042663307208829337e+01,5.046625622119454135e+01,7.678746890880815634e+00
2.000000000000000000e+00,1.100000000000000000e+01,1.580000000000000000e+02,1.624982189570710744e+01,3.190901836839041295e+01,2.077106877111166838e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.590000000000000000e+02,4.887110787470664519e+01,5.675986526288247802e+01,1.376511108057098376e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.600000000000000000e+02,7.211360155041377595e+01,2.208743934171927492e+01,2.080305841111754006e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.610000000000000000e+02,5.940667896854183283e+01,9.945729910058602741e+00,6.937081706525157188e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.620000000000000000e+02,9.208167807651142311e+01,3.548264354250498798e+01,6.421773415131012541e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.630000000000000000e+02,4.182379303870682463e+01,9.255645381722290210e+01,1.037908657298064341e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.640000000000000000e+02,9.291537519862991701e+01,2.523588287694349219e+01,3.426565548480825640e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.650000000000000000e+02,2.963620071219800067e+01,1.190019381832138734e+01,6.617008882180749652e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.660000000000000000e+02,7.315433763338261031e+01,7.767622090241556521e+01,5.572824051112198696e+00
2.000000000000000000e+00,1.100000000000000000e+01,1.670000000000000000e+02,6.446753327630331398e+01,1.867361096794681430e+01,5.439801462919248110e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.680000000000000000e+02,6.968424947820106574e+00,7.959185696277752697e+01,9.063065463410941902e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.690000000000000000e+02,7.779517449760652426e+01,9.310364015988665187e+01,4.083541941474742032e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.700000000000000000e+02,8.005861491492638038e+01,5.522013056817952048e+01,2.267042030389916718e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.710000000000000000e+02,8.646711681064665811e+01,2.083628921031467485e+01,4.177151125934936715e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.720000000000000000e+02,5.307545346189409941e+01,1.725428640496684451e+01,1.576288459399528641e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.730000000000000000e+02,8.313785330921265881e+01,4.255581333774578212e+01,1.066674990986011728e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.740000000000000000e+02,9.179122964537909013e+01,3.844615247089557641e+01,6.572340447409132480e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.750000000000000000e+02,9.346453518834671570e+01,8.571388498757459118e+00,2.346323421666729558e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.760000000000000000e+02,1.122153307478792073e+01,8.066810967819118616e+01,3.893645178592392853e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.770000000000000000e+02,7.339767958094338951e+01,1.050949289950219168e+01,6.493881694884927924e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.780000000000000000e+02,4.852823216830236674e+01,6.176283790855474365e+01,1.423154484912949691e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.790000000000000000e+02,1.766879101038327704e+01,1.579318914441469879e+01,6.658582068244352570e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.800000000000000000e+02,5.384228582600673008e+01,3.324797028676096033e+01,4.075880495063677955e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.810000000000000000e+02,9.459369060240767624e+01,3.132513795589532890e+01,3.219840830294500478e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.820000000000000000e+02,8.736667590031387931e+01,2.185501862601171297e+01,3.428853906660714301e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.830000000000000000e+02,6.759765736645585221e+00,8.807114566793727306e+01,5.302066933885814137e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.840000000000000000e+02,7.157580931714146999e+00,8.147911614701394001e+01,8.936505987947963092e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.850000000000000000e+02,5.429380659298963252e+01,3.674447748058928909e+01,4.603979881432588428e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.860000000000000000e+02,1.343554102579214238e+01,8.175558224669072160e+01,3.907488943857767794e+01
2.000000000000000000e+00,1.100000000000000000e+01,1.870000000000000000e+02,8.523148341369089565e+01,6.354697557284004539e+00,1.908693321023567790e+01
